Shift_ID,Org_ID,Employee_ID,Shift_Type,Shift_Start_Date,Shift_End_Date,Shift_Start_Time,Shift_End_Time
8552,3,120,Week Off,2026-03-06,2026-03-07,,
8553,3,120,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8554,3,120,Week Off,2026-03-13,2026-03-14,,
8555,3,120,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8556,3,120,Week Off,2026-03-20,2026-03-21,,
8557,3,120,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8558,3,120,Week Off,2026-03-27,2026-03-28,,
8559,3,120,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8560,3,120,Week Off,2026-04-03,2026-04-04,,
8561,3,121,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8562,3,121,Week Off,2026-03-06,2026-03-07,,
8563,3,121,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8564,3,121,Week Off,2026-03-13,2026-03-14,,
8565,3,121,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8566,3,121,Week Off,2026-03-20,2026-03-21,,
8567,3,121,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8568,3,121,Week Off,2026-03-27,2026-03-28,,
8569,3,121,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8570,3,121,Week Off,2026-04-03,2026-04-04,,
8571,3,122,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8572,3,122,Week Off,2026-03-06,2026-03-07,,
8573,3,122,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8574,3,122,Week Off,2026-03-13,2026-03-14,,
8575,3,122,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8576,3,122,Week Off,2026-03-20,2026-03-21,,
8577,3,122,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8578,3,122,Week Off,2026-03-27,2026-03-28,,
8579,3,122,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8580,3,122,Week Off,2026-04-03,2026-04-04,,
8581,3,123,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8582,3,123,Week Off,2026-03-06,2026-03-07,,
8583,3,123,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8584,3,123,Week Off,2026-03-13,2026-03-14,,
8585,3,123,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8586,3,123,Week Off,2026-03-20,2026-03-21,,
8587,3,123,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8588,3,123,Week Off,2026-03-27,2026-03-28,,
8589,3,123,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8590,3,123,Week Off,2026-04-03,2026-04-04,,
8591,3,124,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8592,3,124,Week Off,2026-03-06,2026-03-07,,
8593,3,124,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8594,3,124,Week Off,2026-03-13,2026-03-14,,
8595,3,124,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8596,3,124,Week Off,2026-03-20,2026-03-21,,
8597,3,124,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8598,3,124,Week Off,2026-03-27,2026-03-28,,
8599,3,124,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8600,3,124,Week Off,2026-04-03,2026-04-04,,
8601,3,125,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8602,3,125,Week Off,2026-03-06,2026-03-07,,
8603,3,125,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8604,3,125,Week Off,2026-03-13,2026-03-14,,
8605,3,125,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8606,3,125,Week Off,2026-03-20,2026-03-21,,
8607,3,125,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8608,3,125,Week Off,2026-03-27,2026-03-28,,
8609,3,125,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8610,3,125,Week Off,2026-04-03,2026-04-04,,
8611,3,126,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8612,3,126,Week Off,2026-03-06,2026-03-07,,
8613,3,126,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8614,3,126,Week Off,2026-03-13,2026-03-14,,
8615,3,126,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8616,3,126,Week Off,2026-03-20,2026-03-21,,
8617,3,126,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8618,3,126,Week Off,2026-03-27,2026-03-28,,
8619,3,126,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8620,3,126,Week Off,2026-04-03,2026-04-04,,
8621,3,127,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8622,3,127,Week Off,2026-03-06,2026-03-07,,
8623,3,127,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8624,3,127,Week Off,2026-03-13,2026-03-14,,
8625,3,127,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8626,3,127,Week Off,2026-03-20,2026-03-21,,
8627,3,127,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8628,3,127,Week Off,2026-03-27,2026-03-28,,
8629,3,127,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8630,3,127,Week Off,2026-04-03,2026-04-04,,
8631,3,128,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8632,3,128,Week Off,2026-03-06,2026-03-07,,
8633,3,128,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8634,3,128,Week Off,2026-03-13,2026-03-14,,
8635,3,128,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8636,3,128,Week Off,2026-03-20,2026-03-21,,
8637,3,128,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8638,3,128,Week Off,2026-03-27,2026-03-28,,
8639,3,128,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8640,3,128,Week Off,2026-04-03,2026-04-04,,
8641,3,129,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8642,3,129,Week Off,2026-03-06,2026-03-07,,
8643,3,129,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8644,3,129,Week Off,2026-03-13,2026-03-14,,
8645,3,129,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8646,3,129,Week Off,2026-03-20,2026-03-21,,
8647,3,129,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8648,3,129,Week Off,2026-03-27,2026-03-28,,
8649,3,129,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8650,3,129,Week Off,2026-04-03,2026-04-04,,
8651,3,130,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8652,3,130,Week Off,2026-03-06,2026-03-07,,
8653,3,130,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8654,3,130,Week Off,2026-03-13,2026-03-14,,
8655,3,130,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8656,3,130,Week Off,2026-03-20,2026-03-21,,
8657,3,130,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8658,3,130,Week Off,2026-03-27,2026-03-28,,
8659,3,130,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8660,3,130,Week Off,2026-04-03,2026-04-04,,
8661,3,131,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8662,3,131,Week Off,2026-03-06,2026-03-07,,
8663,3,131,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8664,3,131,Week Off,2026-03-13,2026-03-14,,
8665,3,131,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8666,3,131,Week Off,2026-03-20,2026-03-21,,
8667,3,131,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8668,3,131,Week Off,2026-03-27,2026-03-28,,
8669,3,131,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8670,3,131,Week Off,2026-04-03,2026-04-04,,
8671,3,132,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8672,3,132,Week Off,2026-03-06,2026-03-07,,
8673,3,132,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8674,3,132,Week Off,2026-03-13,2026-03-14,,
8675,3,132,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8676,3,132,Week Off,2026-03-20,2026-03-21,,
8677,3,132,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8678,3,132,Week Off,2026-03-27,2026-03-28,,
8679,3,132,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8680,3,132,Week Off,2026-04-03,2026-04-04,,
8681,3,133,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8682,3,133,Week Off,2026-03-06,2026-03-07,,
8683,3,133,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8684,3,133,Week Off,2026-03-13,2026-03-14,,
8685,3,133,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8686,3,133,Week Off,2026-03-20,2026-03-21,,
8687,3,133,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8688,3,133,Week Off,2026-03-27,2026-03-28,,
8689,3,133,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8690,3,133,Week Off,2026-04-03,2026-04-04,,
8691,3,134,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8692,3,134,Week Off,2026-03-06,2026-03-07,,
8693,3,134,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8694,3,134,Week Off,2026-03-13,2026-03-14,,
8695,3,134,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8696,3,134,Week Off,2026-03-20,2026-03-21,,
8697,3,134,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8698,3,134,Week Off,2026-03-27,2026-03-28,,
8699,3,134,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8700,3,134,Week Off,2026-04-03,2026-04-04,,
8701,3,135,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8702,3,135,Week Off,2026-03-06,2026-03-07,,
8703,3,135,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8704,3,135,Week Off,2026-03-13,2026-03-14,,
8705,3,135,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8706,3,135,Week Off,2026-03-20,2026-03-21,,
8707,3,135,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8708,3,135,Week Off,2026-03-27,2026-03-28,,
8709,3,135,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8710,3,135,Week Off,2026-04-03,2026-04-04,,
8711,3,136,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8712,3,136,Week Off,2026-03-06,2026-03-07,,
8713,3,136,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8714,3,136,Week Off,2026-03-13,2026-03-14,,
8715,3,136,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8716,3,136,Week Off,2026-03-20,2026-03-21,,
8717,3,136,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8718,3,136,Week Off,2026-03-27,2026-03-28,,
8719,3,136,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8720,3,136,Week Off,2026-04-03,2026-04-04,,
8721,3,137,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8722,3,137,Week Off,2026-03-06,2026-03-07,,
8723,3,137,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8724,3,137,Week Off,2026-03-13,2026-03-14,,
8725,3,137,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8726,3,137,Week Off,2026-03-20,2026-03-21,,
8727,3,137,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8728,3,137,Week Off,2026-03-27,2026-03-28,,
8729,3,137,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8730,3,137,Week Off,2026-04-03,2026-04-04,,
8731,3,138,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8732,3,138,Week Off,2026-03-06,2026-03-07,,
8733,3,138,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8734,3,138,Week Off,2026-03-13,2026-03-14,,
8735,3,138,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8736,3,138,Week Off,2026-03-20,2026-03-21,,
8737,3,138,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8738,3,138,Week Off,2026-03-27,2026-03-28,,
8739,3,138,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8740,3,138,Week Off,2026-04-03,2026-04-04,,
8741,3,139,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8742,3,139,Week Off,2026-03-06,2026-03-07,,
8743,3,139,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8744,3,139,Week Off,2026-03-13,2026-03-14,,
8745,3,139,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8746,3,139,Week Off,2026-03-20,2026-03-21,,
8747,3,139,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8748,3,139,Week Off,2026-03-27,2026-03-28,,
8749,3,139,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8750,3,139,Week Off,2026-04-03,2026-04-04,,
8751,3,140,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8752,3,140,Week Off,2026-03-06,2026-03-07,,
8753,3,140,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8754,3,140,Week Off,2026-03-13,2026-03-14,,
8755,3,140,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8756,3,140,Week Off,2026-03-20,2026-03-21,,
8757,3,140,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8758,3,140,Week Off,2026-03-27,2026-03-28,,
8759,3,140,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8760,3,140,Week Off,2026-04-03,2026-04-04,,
8761,3,141,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8762,3,141,Week Off,2026-03-06,2026-03-07,,
8763,3,141,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8764,3,141,Week Off,2026-03-13,2026-03-14,,
8765,3,141,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8766,3,141,Week Off,2026-03-20,2026-03-21,,
8767,3,141,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8768,3,141,Week Off,2026-03-27,2026-03-28,,
8769,3,141,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8770,3,141,Week Off,2026-04-03,2026-04-04,,
8771,3,142,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8772,3,142,Week Off,2026-03-06,2026-03-07,,
8773,3,142,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8774,3,142,Week Off,2026-03-13,2026-03-14,,
8775,3,142,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8776,3,142,Week Off,2026-03-20,2026-03-21,,
8777,3,142,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8778,3,142,Week Off,2026-03-27,2026-03-28,,
8779,3,142,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8780,3,142,Week Off,2026-04-03,2026-04-04,,
8781,3,143,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8782,3,143,Week Off,2026-03-06,2026-03-07,,
8783,3,143,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8784,3,143,Week Off,2026-03-13,2026-03-14,,
8785,3,143,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8786,3,143,Week Off,2026-03-20,2026-03-21,,
8787,3,143,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8788,3,143,Week Off,2026-03-27,2026-03-28,,
8789,3,143,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8790,3,143,Week Off,2026-04-03,2026-04-04,,
8791,3,144,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8792,3,144,Week Off,2026-03-06,2026-03-07,,
8793,3,144,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8794,3,144,Week Off,2026-03-13,2026-03-14,,
8795,3,144,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8796,3,144,Week Off,2026-03-20,2026-03-21,,
8797,3,144,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8798,3,144,Week Off,2026-03-27,2026-03-28,,
8799,3,144,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8800,3,144,Week Off,2026-04-03,2026-04-04,,
8801,3,145,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8802,3,145,Week Off,2026-03-06,2026-03-07,,
8803,3,145,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8804,3,145,Week Off,2026-03-13,2026-03-14,,
8805,3,145,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8806,3,145,Week Off,2026-03-20,2026-03-21,,
8807,3,145,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8808,3,145,Week Off,2026-03-27,2026-03-28,,
8809,3,145,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8810,3,145,Week Off,2026-04-03,2026-04-04,,
8811,3,146,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8812,3,146,Week Off,2026-03-06,2026-03-07,,
8813,3,146,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8814,3,146,Week Off,2026-03-13,2026-03-14,,
8815,3,146,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8816,3,146,Week Off,2026-03-20,2026-03-21,,
8817,3,146,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8818,3,146,Week Off,2026-03-27,2026-03-28,,
8819,3,146,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8820,3,146,Week Off,2026-04-03,2026-04-04,,
8821,3,147,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8822,3,147,Week Off,2026-03-06,2026-03-07,,
8823,3,147,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8824,3,147,Week Off,2026-03-13,2026-03-14,,
8825,3,147,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8826,3,147,Week Off,2026-03-20,2026-03-21,,
8827,3,147,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8828,3,147,Week Off,2026-03-27,2026-03-28,,
8829,3,147,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8830,3,147,Week Off,2026-04-03,2026-04-04,,
8831,3,148,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8832,3,148,Week Off,2026-03-06,2026-03-07,,
8833,3,148,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8834,3,148,Week Off,2026-03-13,2026-03-14,,
8835,3,148,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8836,3,148,Week Off,2026-03-20,2026-03-21,,
8837,3,148,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8838,3,148,Week Off,2026-03-27,2026-03-28,,
8839,3,148,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8840,3,148,Week Off,2026-04-03,2026-04-04,,
8841,3,149,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8842,3,149,Week Off,2026-03-06,2026-03-07,,
8843,3,149,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8844,3,149,Week Off,2026-03-13,2026-03-14,,
8845,3,149,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8846,3,149,Week Off,2026-03-20,2026-03-21,,
8847,3,149,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8848,3,149,Week Off,2026-03-27,2026-03-28,,
8849,3,149,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8850,3,149,Week Off,2026-04-03,2026-04-04,,
8851,3,150,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8852,3,150,Week Off,2026-03-06,2026-03-07,,
8853,3,150,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8854,3,150,Week Off,2026-03-13,2026-03-14,,
8855,3,150,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8856,3,150,Week Off,2026-03-20,2026-03-21,,
8857,3,150,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8858,3,150,Week Off,2026-03-27,2026-03-28,,
8859,3,150,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8860,3,150,Week Off,2026-04-03,2026-04-04,,
8861,3,151,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8862,3,151,Week Off,2026-03-06,2026-03-07,,
8863,3,151,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8864,3,151,Week Off,2026-03-13,2026-03-14,,
8865,3,151,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8866,3,151,Week Off,2026-03-20,2026-03-21,,
8867,3,151,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8868,3,151,Week Off,2026-03-27,2026-03-28,,
8869,3,151,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8870,3,151,Week Off,2026-04-03,2026-04-04,,
8871,3,152,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8872,3,152,Week Off,2026-03-06,2026-03-07,,
8873,3,152,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8874,3,152,Week Off,2026-03-13,2026-03-14,,
8875,3,152,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8876,3,152,Week Off,2026-03-20,2026-03-21,,
8877,3,152,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8878,3,152,Week Off,2026-03-27,2026-03-28,,
8879,3,152,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8880,3,152,Week Off,2026-04-03,2026-04-04,,
8881,3,153,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8882,3,153,Week Off,2026-03-06,2026-03-07,,
8883,3,153,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8884,3,153,Week Off,2026-03-13,2026-03-14,,
8885,3,153,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8886,3,153,Week Off,2026-03-20,2026-03-21,,
8887,3,153,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8888,3,153,Week Off,2026-03-27,2026-03-28,,
8889,3,153,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8890,3,153,Week Off,2026-04-03,2026-04-04,,
8891,3,154,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8892,3,154,Week Off,2026-03-06,2026-03-07,,
8893,3,154,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8894,3,154,Week Off,2026-03-13,2026-03-14,,
8895,3,154,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8896,3,154,Week Off,2026-03-20,2026-03-21,,
8897,3,154,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8898,3,154,Week Off,2026-03-27,2026-03-28,,
8899,3,154,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8900,3,154,Week Off,2026-04-03,2026-04-04,,
8901,3,155,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
8902,3,155,Week Off,2026-03-06,2026-03-07,,
8903,3,155,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
8904,3,155,Week Off,2026-03-13,2026-03-14,,
8905,3,155,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8906,3,155,Week Off,2026-03-20,2026-03-21,,
8907,3,155,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8908,3,155,Week Off,2026-03-27,2026-03-28,,
8909,3,155,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8910,3,155,Week Off,2026-04-03,2026-04-04,,
8911,3,156,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8912,3,156,Week Off,2026-03-06,2026-03-07,,
8913,3,156,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8914,3,156,Week Off,2026-03-13,2026-03-14,,
8915,3,156,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8916,3,156,Week Off,2026-03-20,2026-03-21,,
8917,3,156,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8918,3,156,Week Off,2026-03-27,2026-03-28,,
8919,3,156,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8920,3,156,Week Off,2026-04-03,2026-04-04,,
8921,3,157,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8922,3,157,Week Off,2026-03-06,2026-03-07,,
8923,3,157,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8924,3,157,Week Off,2026-03-13,2026-03-14,,
8925,3,157,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8926,3,157,Week Off,2026-03-20,2026-03-21,,
8927,3,157,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8928,3,157,Week Off,2026-03-27,2026-03-28,,
8929,3,157,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8930,3,157,Week Off,2026-04-03,2026-04-04,,
8931,3,158,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8932,3,158,Week Off,2026-03-06,2026-03-07,,
8933,3,158,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8934,3,158,Week Off,2026-03-13,2026-03-14,,
8935,3,158,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8936,3,158,Week Off,2026-03-20,2026-03-21,,
8937,3,158,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8938,3,158,Week Off,2026-03-27,2026-03-28,,
8939,3,158,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8940,3,158,Week Off,2026-04-03,2026-04-04,,
8941,3,159,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8942,3,159,Week Off,2026-03-06,2026-03-07,,
8943,3,159,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8944,3,159,Week Off,2026-03-13,2026-03-14,,
8945,3,159,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8946,3,159,Week Off,2026-03-20,2026-03-21,,
8947,3,159,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8948,3,159,Week Off,2026-03-27,2026-03-28,,
8949,3,159,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8950,3,159,Week Off,2026-04-03,2026-04-04,,
8951,3,160,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8952,3,160,Week Off,2026-03-06,2026-03-07,,
8953,3,160,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8954,3,160,Week Off,2026-03-13,2026-03-14,,
8955,3,160,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
8956,3,160,Week Off,2026-03-20,2026-03-21,,
8957,3,160,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
8958,3,160,Week Off,2026-03-27,2026-03-28,,
8959,3,160,Night Shift,2026-03-29,2026-04-02,22:30,07:30
8960,3,160,Week Off,2026-04-03,2026-04-04,,
8961,3,161,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
8962,3,161,Week Off,2026-03-06,2026-03-07,,
8963,3,161,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
8964,3,161,Week Off,2026-03-13,2026-03-14,,
8965,3,161,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
8966,3,161,Week Off,2026-03-20,2026-03-21,,
8967,3,161,Night Shift,2026-03-22,2026-03-26,22:30,07:30
8968,3,161,Week Off,2026-03-27,2026-03-28,,
8969,3,161,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
8970,3,161,Week Off,2026-04-03,2026-04-04,,
8971,3,162,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8972,3,162,Week Off,2026-03-06,2026-03-07,,
8973,3,162,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8974,3,162,Week Off,2026-03-13,2026-03-14,,
8975,3,162,Night Shift,2026-03-15,2026-03-19,22:30,07:30
8976,3,162,Week Off,2026-03-20,2026-03-21,,
8977,3,162,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
8978,3,162,Week Off,2026-03-27,2026-03-28,,
8979,3,162,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
8980,3,162,Week Off,2026-04-03,2026-04-04,,
8981,3,163,Night Shift,2026-03-01,2026-03-05,22:30,07:30
8982,3,163,Week Off,2026-03-06,2026-03-07,,
8983,3,163,Night Shift,2026-03-08,2026-03-12,22:30,07:30
8984,3,163,Week Off,2026-03-13,2026-03-14,,
