ID,Org_ID,Employee_ID,Leave_Start_Date,Leave_End_Date,Leave_Type
2439,10,150,2026-03-02,2026-03-03,Full Day Leave
2440,10,153,2026-03-08,2026-03-09,Full Day Leave
2441,10,154,2026-03-02,2026-03-02,Half Day Leave
2442,10,154,2026-03-29,2026-03-29,Full Day Leave
2443,10,155,2026-03-18,2026-03-18,Full Day Leave
2444,10,155,2026-03-30,2026-03-30,Full Day Leave
2445,10,160,2026-03-09,2026-03-09,Full Day Leave
2446,10,161,2026-03-17,2026-03-17,Full Day Leave
2447,10,163,2026-03-15,2026-03-15,Full Day Leave
2448,10,164,2026-04-02,2026-04-02,Full Day Leave
2449,10,168,2026-03-08,2026-03-08,Full Day Leave
2450,10,168,2026-03-11,2026-03-11,Full Day Leave
2451,10,169,2026-03-24,2026-03-24,Full Day Leave
2452,10,169,2026-03-26,2026-03-26,Full Day Leave
2453,10,170,2026-03-01,2026-03-01,Full Day Leave
2454,10,170,2026-03-16,2026-03-16,Full Day Leave
2455,10,172,2026-03-01,2026-03-01,Full Day Leave
2456,10,172,2026-03-08,2026-03-08,Half Day Leave
